placement_id,student_id,company_name,year,ctc_lpa,raw_source_table
1739,630,Infosys,2020,,students_2020
1737,630,TCS,2020,,students_2020
2514,631,Planetspark,2020,,students_2020
2277,632,Samsung,2020,,students_2020
2297,633,"Aditya Farrad 
Production",2020,,students_2020
2298,633,Byjus,2020,,students_2020
2022,634,Infosys,2020,,students_2020
2021,634,TCS,2020,,students_2020
2053,635,Infosys,2020,,students_2020
1733,636,Svam,2020,,students_2020
1921,637,Cheeg India,2020,,students_2020
2237,638,Birlasoft,2020,,students_2020
2238,638,Infosys,2020,,students_2020
1369,639,Deeplogictech,2020,,students_2020
1605,640,TCS,2020,,students_2020
2481,641,Technip- Fmc,2020,,students_2020
2121,642,Globallogic,2020,,students_2020
2122,642,TCS,2020,,students_2020
1325,643,Cognizant,2020,,students_2020
1327,643,Contata,2020,,students_2020
1326,643,To The New,2020,,students_2020
1328,643,Wipro,2020,,students_2020
2432,645,Birlasoft,2020,,students_2020
2434,645,Cognizant,2020,,students_2020
2329,646,Byjus,2020,,students_2020
1681,647,TCS,2020,,students_2020
2070,648,Cognizant,2020,,students_2020
2069,648,TCS,2020,,students_2020
2373,649,Chegg India,2020,,students_2020
2229,651,Birlasoft,2020,,students_2020
1961,653,Extramarks,2020,,students_2020
2518,655,Delton Cables,2020,,students_2020
2133,657,Birlasoft,2020,,students_2020
1853,658,TCS,2020,,students_2020
1845,659,Gradeup,2020,,students_2020
1753,660,Libsys,2020,,students_2020
1754,660,Publicis Sapient,2020,,students_2020
1661,661,"Mothersonsumi 
Infotech & Designs 
Limited",2020,,students_2020
2138,662,TCS,2020,,students_2020
2137,662,Zia Semiconductors,2020,,students_2020
1329,663,Gradeup,2020,,students_2020
2522,664,Samsaun Heavy,2020,,students_2020
1941,666,Infosys,2020,,students_2020
2273,667,Chegg India,2020,,students_2020
1413,669,Birlasoft,2020,,students_2020
1414,669,Cognizant,2020,,students_2020
1415,669,To The New,2020,,students_2020
1801,670,Newgen,2020,,students_2020
2225,671,Birlasoft,2020,,students_2020
2226,671,Cognizant,2020,,students_2020
2305,672,Byjus,2020,,students_2020
2306,672,Infosys,2020,,students_2020
1506,673,Mtree,2020,,students_2020
1505,673,Newgen,2020,,students_2020
1525,674,Chegg India,2020,,students_2020
1526,674,Wipro,2020,,students_2020
1273,675,Newgen,2020,,students_2020
2534,676,Technip- Fmc,2020,,students_2020
2473,677,"Eina Engineering 
Company",2020,,students_2020
2333,678,TCS,2020,,students_2020
1857,679,Newgen,2020,,students_2020
1858,679,TCS,2020,,students_2020
1389,680,TCS,2020,,students_2020
1902,681,Cognizant,2020,,students_2020
1903,681,Ibm,2020,,students_2020
1901,681,Newgen,2020,,students_2020
1602,683,Motherson Sumi,2020,,students_2020
1601,683,Newgen,2020,,students_2020
1838,684,Cognizant,2020,,students_2020
1839,684,"Extramarks 
/Wipro",2020,,students_2020
1837,684,TCS,2020,,students_2020
1742,685,Infosys,2020,,students_2020
1741,685,Svam,2020,,students_2020
1567,686,Cognizant,2020,,students_2020
1566,686,Newgen,2020,,students_2020
1565,686,TCS,2020,,students_2020
1441,687,Craterzone Pvt Ltd,2020,,students_2020
2361,688,TCS,2020,,students_2020
2571,689,Extramarks,2020,,students_2020
2631,690,"Samsung Heavy 
Industries",2020,,students_2020
1461,691,Niit,2020,,students_2020
1385,692,Cognizant,2020,,students_2020
2477,693,Infosys,2020,,students_2020
2317,694,Samsung,2020,,students_2020
1237,696,Infogain,2020,,students_2020
1239,696,Qa,2020,,students_2020
1238,696,TCS,2020,,students_2020
1985,697,Zia Semiconductors,2020,,students_2020
2086,698,Cognizant,2020,,students_2020
2085,698,TCS,2020,,students_2020
2087,698,Wipro,2020,,students_2020
1234,699,Birlasoft,2020,,students_2020
1233,699,Infoedge,2020,,students_2020
1235,699,Infogain,2020,,students_2020
1623,700,Deeplogictech,2020,,students_2020
1622,700,Geek For Geek,2020,,students_2020
1621,700,TCS,2020,,students_2020
2419,701,TCS,2020,,students_2020
2145,702,TCS,2020,,students_2020
2146,702,Wipro,2020,,students_2020
1929,703,Cheeg India,2020,,students_2020
2558,704,Samsaun Heavy,2020,,students_2020
1873,705,TCS,2020,,students_2020
1577,706,TCS,2020,,students_2020
1429,707,Globallogic,2020,,students_2020
2245,708,TCS,2020,,students_2020
2073,709,Birlasoft,2020,,students_2020
2074,709,Cognizant,2020,,students_2020
2526,710,Isgec,2020,,students_2020
1749,711,Gemini Solutions,2020,,students_2020
2485,712,Isgec,2020,,students_2020
1945,714,Infosys,2020,,students_2020
1826,715,Infogain,2020,,students_2020
1827,715,Newgen,2020,,students_2020
1825,715,TCS,2020,,students_2020
1828,715,Wipro,2020,,students_2020
1669,716,Birlasoft,2020,,students_2020
1670,716,Cognizant,2020,,students_2020
1589,717,TCS,2020,,students_2020
2233,718,Birlasoft,2020,,students_2020
2234,718,Cognizant,2020,,students_2020
2235,718,Wipro,2020,,students_2020
1473,719,TCS,2020,,students_2020
1474,719,Wipro,2020,,students_2020
1302,720,Cognizant,2020,,students_2020
1303,720,Newgen,2020,,students_2020
1301,720,Qa,2020,,students_2020
1289,721,TCS,2020,,students_2020
1745,723,Newgen,2020,,students_2020
2009,727,"Planetcast Media 
Services Limited",2020,,students_2020
2623,728,Infosys,2020,,students_2020
1593,730,Birlasoft,2020,,students_2020
1594,730,Wipro,2020,,students_2020
1657,731,TCS,2020,,students_2020
1658,731,Wisteli Informatics,2020,,students_2020
2546,732,Extramarks,2020,,students_2020
1285,733,TCS,2020,,students_2020
1997,734,Infosys,2020,,students_2020
1551,735,Infoedge,2020,,students_2020
1549,735,Infogain,2020,,students_2020
1550,735,TCS,2020,,students_2020
2258,736,Infosys,2020,,students_2020
2257,736,Zia Semiconductors,2020,,students_2020
1841,737,Geekforgeeks,2020,,students_2020
1933,738,Cheeg India,2020,,students_2020
1758,739,Amazon,2020,,students_2020
1757,739,Infosys,2020,,students_2020
1533,740,Chegg India,2020,,students_2020
1685,742,Kronos,2020,,students_2020
2221,744,Cognizant,2020,,students_2020
1718,745,Cognizant,2020,,students_2020
1717,745,TCS,2020,,students_2020
1719,745,Wipro,2020,,students_2020
1709,746,Infogain,2020,,students_2020
1278,747,Infosys,2020,,students_2020
1277,747,TCS,2020,,students_2020
1521,749,TCS,2020,,students_2020
1469,750,Birlasoft,2020,,students_2020
1470,750,Infosys,2020,,students_2020
2202,752,Infosys,2020,,students_2020
2201,752,TCS,2020,,students_2020
2491,753,Snapdeal,2020,,students_2020
2489,753,Timex,2020,,students_2020
1221,755,Birlasoft,2020,,students_2020
1222,755,Contata,2020,,students_2020
1223,755,Wiprp,2020,,students_2020
2081,756,TCS,2020,,students_2020
1265,757,TCS,2020,,students_2020
1486,758,Cognizant,2020,,students_2020
1487,758,"Mothersonsumi 
Infotech & 
Designs Limited",2020,,students_2020
1485,758,TCS,2020,,students_2020
1361,759,Newgen,2020,,students_2020
1362,759,TCS,2020,,students_2020
1537,760,Wipro,2020,,students_2020
2619,761,Infosys,2020,,students_2020
2261,762,Chegg India,2020,,students_2020
2289,762,Samsung,2020,,students_2020
1509,763,TCS,2020,,students_2020
1241,764,Infogain,2020,,students_2020
1242,764,Newgen,2020,,students_2020
1243,764,TCS,2020,,students_2020
1573,765,TCS,2020,,students_2020
2293,766,Samsung,2020,,students_2020
1599,767,Newgen,2020,,students_2020
1597,767,TCS,2020,,students_2020
1598,767,Wipro,2020,,students_2020
1618,768,Amazon,2020,,students_2020
1617,768,Gradeup,2020,,students_2020
1949,769,Infosys,2020,,students_2020
2185,770,Cognizant,2020,,students_2020
2566,771,Infosys,2020,,students_2020
2568,771,TCS,2020,,students_2020
2182,772,Cognizant,2020,,students_2020
2181,772,TCS,2020,,students_2020
1879,773,Amazon,2020,,students_2020
1877,773,Newgen,2020,,students_2020
1878,773,TCS,2020,,students_2020
1449,774,TCS,2020,,students_2020
1377,775,TCS,2020,,students_2020
1689,776,TCS,2020,,students_2020
2065,778,Birlasoft,2020,,students_2020
2066,778,Rtds,2020,,students_2020
1865,779,Hashedin,2020,,students_2020
2453,780,Capgemini,2020,,students_2020
2441,781,Extramarks,2020,,students_2020
1253,783,"Mothersonsumi 
Infotech & Designs 
Limited",2020,,students_2020
1626,784,Infosys,2020,,students_2020
1627,784,Motherson Sumi,2020,,students_2020
1625,784,Svam,2020,,students_2020
2411,785,TCS,2020,,students_2020
2129,786,Cognizant,2020,,students_2020
1439,787,Infosys,2020,,students_2020
1437,787,TCS,2020,,students_2020
1438,787,Wipro,2020,,students_2020
2603,788,Extra Marks,2020,,students_2020
2437,789,TCS,2020,,students_2020
2423,790,Birlasoft,2020,,students_2020
1397,791,Infosys,2020,,students_2020
1830,792,Contata,2020,,students_2020
1829,792,Newgen,2020,,students_2020
1831,792,Wipro,2020,,students_2020
2153,794,Birlasoft,2020,,students_2020
2607,795,Extra Marks,2020,,students_2020
2608,795,Geeksforgeeks,2020,,students_2020
2169,796,Cognizant,2020,,students_2020
1393,797,Gradeup,2020,,students_2020
3729,798,Daffodil,2021,,students_2021
3730,798,Grifeo,2021,,students_2021
3697,799,Infosys,2021,,students_2021
3695,799,Newgen,2021,,students_2021
3694,799,Tcs Ninja,2021,,students_2021
3696,799,Wipro,2021,,students_2021
4402,800,Knocial,2021,,students_2021
3190,801,Chegg,2021,,students_2021
4752,802,"Eta Engineering 
(Intern)",2021,,students_2021
5190,803,Knocial,2021,,students_2021
5188,803,TCS,2021,,students_2021
4565,804,Ion,2021,,students_2021
4563,804,Nagaro,2021,,students_2021
4564,804,Ntt,2021,,students_2021
4318,805,Neudesic,2021,,students_2021
3281,806,TCS,2021,,students_2021
3282,806,Wiley,2021,,students_2021
5447,807,Knoldus,2021,,students_2021
3296,808,Cinif,2021,,students_2021
3295,808,Hcl,2021,,students_2021
3003,809,Infogain,2021,,students_2021
3001,809,Nagaro,2021,,students_2021
3002,809,Wipro,2021,,students_2021
2882,810,TCS,2021,,students_2021
4529,811,Amcat,2021,,students_2021
4528,811,Hexaware,2021,,students_2021
3884,812,Grifeo,2021,,students_2021
3883,812,Jaro,2021,,students_2021
4178,813,Grifeo,2021,,students_2021
4177,813,Jk Techno,2021,,students_2021
3358,814,Impetus,2021,,students_2021
4724,815,Wipro,2021,,students_2021
3750,816,Infogain,2021,,students_2021
3708,817,Rapipay,2021,,students_2021
3099,818,Knocial,2021,,students_2021
3493,819,Daffodil,2021,,students_2021
3491,819,Paytm,2021,,students_2021
3492,819,TCS,2021,,students_2021
3254,820,Act21,2021,,students_2021
3255,820,Chegg,2021,,students_2021
3253,820,TCS,2021,,students_2021
3294,821,Cavission,2021,,students_2021
3289,821,Chegg,2021,,students_2021
3293,821,Cinif,2021,,students_2021
3291,821,Hcl,2021,,students_2021
3290,821,Knocial,2021,,students_2021
3288,821,Pheuture,2021,,students_2021
3292,821,"Talent 
Serve",2021,,students_2021
4843,822,Eta Engg.,2021,,students_2021
4661,823,Knocial,2021,,students_2021
2938,824,Knocial,2021,,students_2021
3981,825,Knocial,2021,,students_2021
3953,826,Hcl,2021,,students_2021
5454,827,Hcl,2021,,students_2021
4374,828,Conduent,2021,,students_2021
5074,829,"Visudh Ajivam 
Pvt. Ltd.",2021,,students_2021
4487,830,Cedcoss,2021,,students_2021
4486,830,Knocial,2021,,students_2021
3050,831,Daffodil,2021,,students_2021
4382,832,Hcl,2021,,students_2021
4381,832,Ntt,2021,,students_2021
5032,833,"Eta Engineering 
(Intern)",2021,,students_2021
3526,834,TCS,2021,,students_2021
2966,835,Talentserve,2021,,students_2021
3638,836,Knocial,2021,,students_2021
2896,837,Nagaro,2021,,students_2021
3127,838,Hexaware Tech,2021,,students_2021
3128,838,Indiamart,2021,,students_2021
5248,839,Cinif,2021,,students_2021
5249,839,Sol,2021,,students_2021
3470,840,TCS,2021,,students_2021
4325,841,Hcl,2021,,students_2021
3267,842,Newgen,2021,,students_2021
3268,842,Wipro,2021,,students_2021
4962,843,Cinif,2021,,students_2021
3323,844,Hanu Software,2021,,students_2021
3400,845,Chegg,2021,,students_2021
3401,845,Wipro,2021,,students_2021
4290,846,TCS,2021,,students_2021
2952,847,Avissol,2021,,students_2021
3141,848,TCS,2021,,students_2021
4928,849,Cinif,2021,,students_2021
4927,849,TCS,2021,,students_2021
4647,850,Ntt,2021,,students_2021
4648,850,Wipro,2021,,students_2021
5174,852,Torrentgas,2021,,students_2021
3330,853,Paytm,2021,,students_2021
3331,853,TCS,2021,,students_2021
3995,854,Contaque,2021,,students_2021
4171,855,Amcat,2021,,students_2021
4170,855,Tcs Ninja,2021,,students_2021
4780,856,Certy Box,2021,,students_2021
3960,857,Rapipay,2021,,students_2021
3408,858,Knocial,2021,,students_2021
3407,858,Ntt,2021,,students_2021
3409,858,Wipro,2021,,students_2021
5125,859,"Industrybuyin 
G",2021,,students_2021
5123,859,Verzeo,2021,,students_2021
5203,860,Cinif,2021,,students_2021
3212,862,Appventurez,2021,,students_2021
3211,862,Cavission,2021,,students_2021
5461,863,Jaro Education,2021,,students_2021
4192,864,Amazon,2021,,students_2021
4191,864,Hanu Soft,2021,,students_2021
4193,864,Paytm,2021,,students_2021
4093,865,Tcs Ninja,2021,,students_2021
2931,866,Newgen,2021,,students_2021
2987,867,Paytm,2021,,students_2021
4240,869,Cinif,2021,,students_2021
4682,870,Aamor Inox,2021,,students_2021
4683,870,Wipro,2021,,students_2021
4549,871,Cinif,2021,,students_2021
4550,871,Mobiloitte,2021,,students_2021
2875,872,Indiamart,2021,,students_2021
2876,872,Ntt,2021,,students_2021
4934,873,Wipro,2021,,students_2021
3926,874,Amcat,2021,,students_2021
3925,874,Tcs Ninja,2021,,students_2021
5004,875,Peoplestrong,2021,,students_2021
4521,876,Hcl,2021,,students_2021
3520,877,Jk Techno,2021,,students_2021
3519,877,TCS,2021,,students_2021
2868,878,Neosoft,2021,,students_2021
3431,880,Apisero,2021,,students_2021
3430,880,Hp(Cms),2021,,students_2021
3428,880,Monster,2021,,students_2021
3429,880,TCS,2021,,students_2021
4675,882,Qtechglobal,2021,,students_2021
5391,883,Daffodil,2021,,students_2021
5392,883,Ipsai,2021,,students_2021
3044,884,Nagaro,2021,,students_2021
3043,884,TCS,2021,,students_2021
3716,886,Indiamart,2021,,students_2021
3715,886,Tcs Ninja,2021,,students_2021
2959,887,TCS,2021,,students_2021
4948,888,Hcl,2021,,students_2021
4607,889,Chegg,2021,,students_2021
4606,889,Hcl,2021,,students_2021
4605,889,Knocial,2021,,students_2021
3813,890,Soursefuse,2021,,students_2021
5342,891,Sol,2021,,students_2021
5116,893,Isgec,2021,,students_2021
3946,894,Hcl,2021,,students_2021
2840,895,Paytm,2021,,students_2021
2994,896,Monster,2021,,students_2021
5153,897,Jaro,2021,,students_2021
4254,898,Ntt,2021,,students_2021
5060,899,Peoplestrong,2021,,students_2021
5315,900,Cinif,2021,,students_2021
5313,900,"Muvro 
Technologies",2021,,students_2021
5316,900,Sol,2021,,students_2021
4339,901,Knocial,2021,,students_2021
3309,902,Talentserve,2021,,students_2021
4689,903,Knocial,2021,,students_2021
4731,904,Certy Box,2021,,students_2021
3848,905,Daffodil,2021,,students_2021
3849,905,TCS,2021,,students_2021
5412,906,Hcl,2021,,students_2021
5413,906,Talentserve,2021,,students_2021
5414,906,Wipro,2021,,students_2021
4997,907,Cinif,2021,,students_2021
5262,908,"Eta Engineering 
(Intern)",2021,,students_2021
3540,909,Soprasteria,2021,,students_2021
4878,910,Talentserve,2021,,students_2021
4058,911,"Hcl (Hiet Pool 
Campus)",2021,,students_2021
5440,912,Grifeo,2021,,students_2021
4703,913,Knocial,2021,,students_2021
4704,913,Talentserve,2021,,students_2021
5053,914,Industrybuying,2021,,students_2021
5025,915,Energizer,2021,,students_2021
5011,916,Knocial,2021,,students_2021
3533,917,Monster,2021,,students_2021
3534,917,Newgen,2021,,students_2021
3535,917,Wipro,2021,,students_2021
3176,918,Rapipay,2021,,students_2021
3974,919,Tcs Ninja,2021,,students_2021
5139,920,Peoplestrong,2021,,students_2021
4367,921,Wiley,2021,,students_2021
4360,922,Cinif,2021,,students_2021
4361,922,Wipro,2021,,students_2021
4233,923,Qtechglobal,2021,,students_2021
3561,924,TCS,2021,,students_2021
3562,924,Wipro,2021,,students_2021
3219,926,Getfareye,2021,,students_2021
3218,926,Knocial,2021,,students_2021
4836,927,Cinif,2021,,students_2021
3414,928,Hcl,2021,,students_2021
3415,928,Wipro,2021,,students_2021
3442,929,TCS,2021,,students_2021
4163,930,Indiamart,2021,,students_2021
5298,931,Knocial,2021,,students_2021
5233,932,Paytm,2021,,students_2021
5236,932,Sol,2021,,students_2021
5235,932,Wealthclinic,2021,,students_2021
5241,933,Tgpel,2021,,students_2021
2973,934,TCS,2021,,students_2021
4100,936,Daffodil,2021,,students_2021
2925,937,Indiamart,2021,,students_2021
2926,937,Rapipay,2021,,students_2021
2924,937,TCS,2021,,students_2021
4024,938,Neosoft,2021,,students_2021
4023,938,Tcs Ninja,2021,,students_2021
4276,939,Grifeo,2021,,students_2021
3198,940,Avissol,2021,,students_2021
3197,940,Indiamart,2021,,students_2021
3199,940,Newgen,2021,,students_2021
2889,941,Indiamart,2021,,students_2021
3989,942,Indiamart,2021,,students_2021
3988,942,Tcs Ninja,2021,,students_2021
4472,943,Knocial,2021,,students_2021
3365,944,Gradeup,2021,,students_2021
5398,946,Grifeo,2021,,students_2021
4031,947,Hcl,2021,,students_2021
4030,947,Knocial,2021,,students_2021
4801,948,Zia,2021,,students_2021
4787,949,Coforge,2021,,students_2021
4598,950,Neudesic,2021,,students_2021
4955,951,Grifeo,2021,,students_2021
4128,952,Hanu Soft,2021,,students_2021
4129,952,Indiamart,2021,,students_2021
5196,953,Cinif,2021,,students_2021
3589,954,Knocial,2021,,students_2021
3590,954,Talentserve,2021,,students_2021
3596,955,Newgen,2021,,students_2021
3890,956,Infogain,2021,,students_2021
3687,957,Talentserve,2021,,students_2021
4395,958,Wipro,2021,,students_2021
3485,959,Infogain,2021,,students_2021
3484,959,Knocial,2021,,students_2021
3486,959,"Omnie 
Solutions",2021,,students_2021
5321,960,Sol,2021,,students_2021
3967,961,Hcl,2021,,students_2021
3968,961,Infogain,2021,,students_2021
5291,964,Sol,2021,,students_2021
3610,965,Knocial,2021,,students_2021
3611,965,Soprasteria,2021,,students_2021
5067,966,"Eta Engineering 
(Intern)",2021,,students_2021
3876,967,Hexaware,2021,,students_2021
3155,968,Hanu Software,2021,,students_2021
3156,968,Paytm,2021,,students_2021
4710,969,Grifeo,2021,,students_2021
3037,970,Knocial,2021,,students_2021
3036,970,"Technologics 
Global",2021,,students_2021
4213,971,Cinif,2021,,students_2021
4212,971,Hiveminds,2021,,students_2021
4535,972,TCS,2021,,students_2021
3548,973,Hcl,2021,,students_2021
3547,973,Worldfashion,2021,,students_2021
4037,974,Hpe,2021,,students_2021
4038,974,Paytm,2021,,students_2021
4039,974,TCS,2021,,students_2021
3247,975,Newgen,2021,,students_2021
3246,975,TCS,2021,,students_2021
4444,976,TCS,2021,,students_2021
3757,977,Hcl,2021,,students_2021
3372,978,Impetus,2021,,students_2021
4389,979,Cavission,2021,,students_2021
4388,979,Ntt,2021,,students_2021
4247,980,Edugrad,2021,,students_2021
4248,980,Grifeo,2021,,students_2021
3864,982,Cinif,2021,,students_2021
3863,982,Nagaro,2021,,students_2021
3862,982,Ntt,2021,,students_2021
4409,983,Zia,2021,,students_2021
5131,984,Knocial,2021,,students_2021
5133,984,"Visudh Ajivam 
Pvt. Ltd.",2021,,students_2021
4283,985,TCS,2021,,students_2021
5047,986,Cinif,2021,,students_2021
5046,986,Isgec,2021,,students_2021
3449,987,TCS,2021,,students_2021
3450,987,Wiley-Mthree,2021,,students_2021
5226,988,Wealthclinic,2021,,students_2021
4074,989,Amcat,2021,,students_2021
4072,989,Impetus,2021,,students_2021
4073,989,Indiamart,2021,,students_2021
2834,990,Amcat,2021,,students_2021
2835,990,"Mediology 
Software",2021,,students_2021
2833,990,TCS,2021,,students_2021
5426,991,TCS,2021,,students_2021
3631,992,Knocial,2021,,students_2021
2826,993,Daffodil,2021,,students_2021
4577,994,TCS,2021,,students_2021
4920,995,Knocial,2021,,students_2021
3317,996,Nagaro,2021,,students_2021
3318,996,Newgen,2021,,students_2021
3316,996,TCS,2021,,students_2021
3897,997,Appinventive,2021,,students_2021
3898,997,Libsys,2021,,students_2021
3900,997,Newgen,2021,,students_2021
3899,997,Remotestate,2021,,students_2021
3901,997,Wipro,2021,,students_2021
4142,998,Ion,2021,,students_2021
3092,999,TCS,2021,,students_2021
5284,1000,"Gebr. Pfeiffer 
(India) Pvt. Ltd.",2021,,students_2021
3800,1001,Cinif,2021,,students_2021
3801,1001,Infosys,2021,,students_2021
3799,1001,Ntt,2021,,students_2021
4459,1002,Grifeo,2021,,students_2021
4458,1002,TCS,2021,,students_2021
4773,1003,Torrent,2021,,students_2021
4815,1004,Knocial,2021,,students_2021
5160,1005,Industrybuying,2021,,students_2021
3379,1006,Ntt,2021,,students_2021
5181,1007,Regalo,2021,,students_2021
3239,1008,Hanu Software,2021,,students_2021
3240,1008,Infoedge,2021,,students_2021
3785,1009,Cybrotech,2021,,students_2021
3786,1009,Knocial,2021,,students_2021
4437,1010,Grifeo,2021,,students_2021
4438,1010,Zia,2021,,students_2021
3723,1011,Newgen,2021,,students_2021
3724,1011,TCS,2021,,students_2021
3722,1011,Wisteli,2021,,students_2021
3673,1012,Coforge,2021,,students_2021
3675,1012,Planet Spark,2021,,students_2021
3674,1012,Wipro,2021,,students_2021
4971,1013,Ebizon,2021,,students_2021
4969,1013,Knocial,2021,,students_2021
4970,1013,Talentserve,2021,,students_2021
4086,1014,Ion,2021,,students_2021
3659,1016,Ion,2021,,students_2021
3660,1016,Wipro,2021,,students_2021
3135,1017,Chegg,2021,,students_2021
3137,1017,Hcl,2021,,students_2021
3140,1017,Infogain,2021,,students_2021
3139,1017,Ion,2021,,students_2021
3136,1017,Knocial,2021,,students_2021
3134,1017,Ntt,2021,,students_2021
3138,1017,"Talent 
Serve",2021,,students_2021
4226,1018,TCS,2021,,students_2021
4051,1019,Impetus,2021,,students_2021
3666,1020,Ntt,2021,,students_2021
4304,1021,Ntt,2021,,students_2021
4983,1022,TCS,2021,,students_2021
3568,1023,Apisero,2021,,students_2021
3570,1023,Hcl,2021,,students_2021
3569,1023,Knocial,2021,,students_2021
5349,1025,Sol,2021,,students_2021
4642,1026,Hcl,2021,,students_2021
4641,1026,Ntt,2021,,students_2021
4640,1026,TCS,2021,,students_2021
4643,1026,Wipro,2021,,students_2021
3855,1027,Knocial,2021,,students_2021
4808,1029,Eta Engg.,2021,,students_2021
4044,1030,Gradeup,2021,,students_2021
3106,1031,Jaro,2021,,students_2021
2945,1032,Libsys,2021,,students_2021
2946,1032,Peoplestrong,2021,,students_2021
3575,1033,Conduent,2021,,students_2021
3079,1034,Cavission,2021,,students_2021
3078,1034,"Wisteli 
Informatics",2021,,students_2021
4354,1035,Cedcoss,2021,,students_2021
4353,1035,Knocial,2021,,students_2021
4199,1036,Act21,2021,,students_2021
4198,1036,Fusionstak,2021,,students_2021
4591,1037,Edugrad,2021,,students_2021
3149,1038,Daffodill,2021,,students_2021
3152,1038,Gainsight,2021,,students_2021
3148,1038,Hanu Software,2021,,students_2021
3153,1038,Ion,2021,,students_2021
3150,1038,TCS,2021,,students_2021
3151,1038,Wiley,2021,,students_2021
4628,1039,Ion,2021,,students_2021
4627,1039,Lido,2021,,students_2021
4626,1039,TCS,2021,,students_2021
3624,1040,Daffodil,2021,,students_2021
3113,1042,Hcl,2021,,students_2021
3114,1042,Talentserve,2021,,students_2021
3778,1043,Tcs Ninja,2021,,students_2021
4416,1044,Knocial,2021,,students_2021
4906,1045,"Underground 
Pipeline & Ntds 
Private Limited",2021,,students_2021
5088,1046,Eta Engineering,2021,,students_2021
5089,1046,Knocial,2021,,students_2021
4941,1047,Wipro,2021,,students_2021
5109,1048,Isgec,2021,,students_2021
4507,1049,TCS,2021,,students_2021
3744,1050,Newgen,2021,,students_2021
3743,1050,Tcs Ninja,2021,,students_2021
5405,1051,TCS,2021,,students_2021
5335,1052,Chegg,2021,,students_2021
4135,1053,Tcs Ninja,2021,,students_2021
4424,1054,Amcat,2021,,students_2021
4423,1054,"Cms Internship: 
Hpe",2021,,students_2021
4425,1054,Wipro,2021,,students_2021
4794,1055,Eta Engg.,2021,,students_2021
3057,1056,Tsys,2021,,students_2021
5081,1057,Sol,2021,,students_2021
3736,1059,Neudesic,2021,,students_2021
4261,1060,Knocial,2021,,students_2021
4122,1061,Amazon,2021,,students_2021
4121,1061,Hanu Soft,2021,,students_2021
4451,1062,Jaro,2021,,students_2021
4452,1062,Knocial,2021,,students_2021
3617,1063,Cinif,2021,,students_2021
3162,1064,Hanu Software,2021,,students_2021
3164,1064,Hitachi,2021,,students_2021
3163,1064,Paytm,2021,,students_2021
3772,1065,Cinif,2021,,students_2021
3771,1065,Ntt,2021,,students_2021
2812,1066,Soti,2021,,students_2021
4016,1067,Knocial,2021,,students_2021
4017,1067,Scaleup,2021,,students_2021
4009,1068,Knocial,2021,,students_2021
5102,1069,Hcl(Pool),2021,,students_2021
3422,1070,Indiamart,2021,,students_2021
3421,1070,TCS,2021,,students_2021
4570,1071,Knocial,2021,,students_2021
4332,1072,TCS,2021,,students_2021
4066,1073,Newgen,2021,,students_2021
4065,1073,Ntt,2021,,students_2021
4697,1075,Infosys,2021,,students_2021
4696,1075,Knocial,2021,,students_2021
4184,1076,Indiamart,2021,,students_2021
3463,1077,Indiamart,2021,,students_2021
3435,1078,Indiamart,2021,,students_2021
3582,1079,Knocial,2021,,students_2021
3583,1079,Tsys,2021,,students_2021
3016,1080,Cedcoss,2021,,students_2021
3015,1080,Knocial,2021,,students_2021
3834,1081,Paytm,2021,,students_2021
3835,1081,Tcs Ninja,2021,,students_2021
3806,1082,Grifeo,2021,,students_2021
3498,1083,Avissol,2021,,students_2021
5305,1084,Knocial,2021,,students_2021
5307,1084,Sol,2021,,students_2021
4479,1085,TCS,2021,,students_2021
4480,1085,Wipro,2021,,students_2021
2918,1086,Hcl,2021,,students_2021
2917,1086,Jk Techno,2021,,students_2021
3827,1087,Tcs Ninja,2021,,students_2021
4892,1088,Certybox,2021,,students_2021
4977,1089,Cinif,2021,,students_2021
4976,1089,Knocial,2021,,students_2021
4668,1090,Knocial,2021,,students_2021
5377,1091,Knocial,2021,,students_2021
5378,1091,Peoplestrong,2021,,students_2021
3604,1092,Ion,2021,,students_2021
3603,1092,TCS,2021,,students_2021
3645,1093,Wipro,2021,,students_2021
4990,1094,Cinif,2021,,students_2021
4114,1095,Knocial,2021,,students_2021
4002,1096,Tsys,2021,,students_2021
2862,1097,Ntt,2021,,students_2021
2861,1097,"Wisteli 
Informatics",2021,,students_2021
5276,1098,Paytm,2021,,students_2021
5278,1098,Wealthclinic,2021,,students_2021
3169,1099,Mobiloitte,2021,,students_2021
4899,1100,Byju'S,2021,,students_2021
4885,1101,"Technologicsgl 
Obal",2021,,students_2021
5019,1102,Cinif,2021,,students_2021
5020,1102,Knocial,2021,,students_2021
5018,1102,Peoplestrong,2021,,students_2021
5021,1102,"Technologi 
Cs Global 
Pvt Ltd",2021,,students_2021
2980,1103,Indiamart,2021,,students_2021
2903,1104,Neudesic,2021,,students_2021
3939,1105,Fusionstak,2021,,students_2021
3940,1105,Gemini,2021,,students_2021
5419,1106,TCS,2021,,students_2021
5255,1107,"Eta Engineering 
(Intern)",2021,,students_2021
4619,1108,Wiley,2021,,students_2021
5269,1109,Ugam,2021,,students_2021
5384,1110,Sol,2021,,students_2021
4612,1111,Wipro,2021,,students_2021
4864,1112,Eta Engg,2021,,students_2021
4866,1112,Hcl,2021,,students_2021
